,Unnamed: 0,Id,MSSubClass,MSZoning,LotFrontage,LotArea,Street,Alley,LotShape,LandContour,Utilities,LotConfig,LandSlope,Neighborhood,Condition1,Condition2,BldgType,HouseStyle,OverallQual,OverallCond,YearBuilt,YearRemodAdd,RoofStyle,RoofMatl,Exterior1st,Exterior2nd,MasVnrType,MasVnrArea,ExterQual,ExterCond,Foundation,BsmtQual,BsmtCond,BsmtExposure,BsmtFinType1,BsmtFinSF1,BsmtFinType2,BsmtFinSF2,BsmtUnfSF,TotalBsmtSF,Heating,HeatingQC,CentralAir,Electrical,1stFlrSF,2ndFlrSF,LowQualFinSF,GrLivArea,BsmtFullBath,BsmtHalfBath,FullBath,HalfBath,BedroomAbvGr,KitchenAbvGr,KitchenQual,TotRmsAbvGrd,Functional,Fireplaces,GarageType,GarageYrBlt,GarageFinish,GarageCars,GarageArea,GarageQual,GarageCond,PavedDrive,WoodDeckSF,OpenPorchSF,EnclosedPorch,3SsnPorch,ScreenPorch,PoolArea,MiscVal,MoSold,YrSold,SaleType,SaleCondition,SalePrice,GrLivArea_log,LotArea_log,1stFlrSF_log,2ndFlrSf_log,BsmtUnfSF_log,LotFrontage_log,MasVnrArea_log,Has_MiscVal,MiscVal_log,Has_PoolArea,PoolArea_log,Has_3SsnPorch,3SsnPorch_log,Has_LowQualFinSF,LowQualFinSF_log,Has_ScreenPorch,ScreenPorch_log,Has_EnclosedPorch,EnclosedPorch_log,Has_WoodDeckSF,WoodDeckSF_log,Has_OpenPorchSF,OpenPorchSF_log,Has_MasVnrArea,TotalBsmtFinSF,TotalBsmtFinSF_log,SalePrice_log,LandSlope_mapped,ExterQual_mapped,ExterCond_mapped,BsmtQual_mapped,BsmtCond_mapped,BsmtExposure_mapped,LotShape_mapped,HouseAge,RemodAge,GarageAge,TotalYears,HasGarage
860,860,861,50,RL,55.0,7642,Pave,,Reg,Lvl,AllPub,Corner,Gtl,Crawfor,Norm,Norm,1Fam,1.5Fin,7,8,1918,1998,Gable,CompShg,Wd Sdng,Wd Sdng,None,0.0,Gd,TA,BrkTil,TA,TA,No,Unf,0,Unf,0,912,912,GasA,Gd,Y,SBrkr,912,514,0,1426,0,0,1,1,3,1,Gd,7,Typ,1,Detchd,1925.0,Unf,1,216,TA,TA,Y,0,240,0,0,0,0,0,6,2007,WD,Normal,189950,7.2633296174768365,8.941545475242885,6.816735880594968,6.244166900663736,6.816735880594968,4.02535169073515,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,1,5.484796933490655,0,0,0.0,12.154521423145216,3,4,3,3.0,3.0,1,4,89,9,82.0,9,1
861,861,862,190,RL,75.0,11625,Pave,,Reg,Lvl,AllPub,Inside,Gtl,Sawyer,Norm,Norm,2fmCon,1Story,5,4,1965,1965,Hip,CompShg,Plywood,HdBoard,None,0.0,TA,TA,PConc,TA,TA,Mn,BLQ,841,Unf,0,198,1039,GasA,Ex,Y,SBrkr,1039,0,0,1039,1,0,1,1,3,1,TA,6,Typ,0,Attchd,1965.0,Unf,2,504,TA,TA,Y,0,0,0,0,0,0,0,4,2010,WD,Normal,131500,6.946975992135418,9.360999248261296,6.946975992135418,0.0,5.293304824724492,4.330733340286331,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,841,6.7357800142423265,11.78676973513378,3,3,3,3.0,3.0,2,4,45,45,45.0,45,1
862,862,863,20,RL,81.0,9672,Pave,,Reg,Lvl,AllPub,Corner,Gtl,SawyerW,Norm,Norm,1Fam,1Story,6,5,1984,1985,Hip,CompShg,HdBoard,Plywood,None,0.0,TA,TA,PConc,Gd,TA,No,GLQ,338,Unf,0,702,1040,GasA,TA,Y,SBrkr,1097,0,0,1097,0,0,2,0,3,1,TA,6,Typ,0,Attchd,1986.0,Unf,2,480,TA,TA,Y,0,0,0,0,0,0,0,5,2010,WD,Normal,152000,7.001245622069476,9.177093778182547,7.001245622069476,0.0,6.555356891810665,4.406719247264253,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,338,5.82600010738045,11.931642378754141,3,3,3,4.0,3.0,1,4,26,25,24.0,25,1
863,863,864,20,RL,70.0,7931,Pave,,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,5,5,1959,1959,Hip,CompShg,BrkFace,Plywood,None,0.0,TA,TA,CBlock,TA,TA,No,BLQ,1148,Unf,0,0,1148,GasA,TA,Y,SBrkr,1148,0,0,1148,1,0,1,0,3,1,TA,6,Typ,0,Attchd,1959.0,Unf,1,672,TA,TA,Y,0,0,0,0,0,0,0,7,2009,WD,Normal,132500,7.046647277848756,8.978660489639687,7.046647277848756,0.0,0.0,4.2626798770413155,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,1148,7.046647277848756,11.794345471549745,3,3,3,3.0,3.0,1,4,50,50,50.0,50,1
864,864,865,20,FV,72.0,8640,Pave,,Reg,Lvl,AllPub,Inside,Gtl,Somerst,Norm,Norm,1Fam,1Story,7,5,2007,2008,Gable,CompShg,VinylSd,VinylSd,None,0.0,Gd,TA,PConc,Ex,TA,No,Unf,0,Unf,0,1372,1372,GasA,Ex,Y,SBrkr,1372,0,0,1372,0,0,2,0,3,1,Gd,6,Typ,0,Attchd,2008.0,Fin,2,529,TA,TA,Y,0,140,0,0,0,0,0,5,2008,New,Partial,250580,7.224753405767971,9.0642735958414,7.224753405767971,0.0,7.224753405767971,4.290459441148391,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,1,4.948759890378168,0,0,0.0,12.43153750053306,3,4,3,5.0,3.0,1,4,1,0,0.0,0,1
865,865,866,20,RL,73.0,8750,Pave,,IR1,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,5,6,1970,1970,Gable,CompShg,MetalSd,MetalSd,BrkFace,76.0,TA,TA,CBlock,TA,TA,No,BLQ,828,Unf,0,174,1002,GasA,TA,Y,SBrkr,1002,0,0,1002,1,0,1,0,3,1,TA,5,Typ,0,Detchd,1973.0,Unf,2,902,TA,TA,Y,0,0,0,0,0,0,0,8,2009,WD,Normal,148500,6.910750787961936,9.076923258535832,6.910750787961936,0.0,5.1647859739235145,4.30406509320417,4.343805421853684,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,1,828,6.720220155135295,11.908346971208951,3,3,3,3.0,3.0,1,3,39,39,36.0,39,1
866,866,867,20,RL,67.0,10656,Pave,,IR1,HLS,AllPub,Inside,Gtl,Timber,Norm,Norm,1Fam,1Story,8,5,2006,2007,Gable,CompShg,VinylSd,VinylSd,Stone,274.0,Gd,TA,PConc,Gd,TA,Av,Unf,0,Unf,0,1638,1638,GasA,Ex,Y,SBrkr,1646,0,0,1646,0,0,2,0,3,1,Gd,6,Typ,1,Attchd,2007.0,RFn,3,870,TA,TA,Y,192,80,0,0,0,0,0,11,2007,New,Partial,248900,7.4067107301776405,9.273972232220956,7.4067107301776405,0.0,7.40184157874383,4.219507705176107,5.616771097666572,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,1,5.262690188904886,1,4.394449154672439,1,0,0.0,12.424810506025395,3,4,3,4.0,3.0,3,3,1,0,0.0,0,1
867,867,868,20,RL,85.0,6970,Pave,,Reg,Lvl,AllPub,Corner,Gtl,Sawyer,Feedr,Norm,1Fam,1Story,4,5,1961,1961,Gable,CompShg,VinylSd,VinylSd,None,0.0,TA,TA,CBlock,TA,TA,No,ALQ,932,Unf,0,108,1040,GasA,TA,Y,SBrkr,1120,0,0,1120,1,0,1,1,3,1,Fa,5,Typ,0,Attchd,1961.0,RFn,2,544,TA,TA,Y,168,0,0,0,0,0,400,5,2007,WD,Normal,129000,7.02197642307216,8.849513965486398,7.02197642307216,0.0,4.6913478822291435,4.454347296253507,0.0,1,5.993961427306569,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,1,5.1298987149230735,0,0.0,0,932,6.838405200847344,11.767575435251748,3,3,3,3.0,3.0,1,4,46,46,46.0,46,1
868,868,869,60,RL,65.0,14762,Pave,,IR2,Lvl,AllPub,Corner,Gtl,Gilbert,Feedr,Norm,1Fam,2Story,5,6,1948,1950,Gable,CompShg,Plywood,Plywood,None,0.0,TA,TA,Slab,,,No,,0,,0,0,0,GasA,Gd,Y,SBrkr,1547,720,53,2320,0,0,2,0,2,1,TA,7,Typ,1,Attchd,1979.0,Unf,2,672,TA,TA,P,120,144,0,0,0,0,0,5,2006,WD,Normal,169000,7.749753406274437,9.599879329534089,7.344719054149673,6.580639137284949,0.0,4.189654742026425,0.0,0,0.0,0,0.0,0,0.0,1,3.9889840465642745,0,0.0,0,0.0,1,4.795790545596741,1,4.976733742420574,0,0,0.0,12.037659911047468,3,3,3,,,1,2,58,56,27.0,56,1
869,869,870,60,RL,80.0,9938,Pave,,Reg,Lvl,AllPub,Inside,Gtl,SawyerW,Norm,Norm,1Fam,2Story,7,5,1993,1994,Gable,CompShg,MetalSd,MetalSd,BrkFace,246.0,Gd,TA,PConc,Gd,TA,No,GLQ,750,Unf,0,300,1050,GasA,Ex,Y,SBrkr,1062,887,0,1949,1,0,2,1,3,1,Gd,8,Typ,1,Attchd,1993.0,Fin,2,574,TA,TA,Y,156,90,0,0,0,0,0,6,2010,WD,Normal,236000,7.575584651557793,9.204221690968005,6.968850378341948,6.78897174299217,5.707110264748875,4.394449154672439,5.5093883366279774,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,1,5.056245805348308,1,4.51085950651685,1,750,6.621405651764134,12.371591321286905,3,4,3,4.0,3.0,1,4,17,16,17.0,16,1
870,870,871,20,RL,60.0,6600,Pave,,Reg,Lvl,AllPub,Inside,Gtl,NAmes,PosN,Norm,1Fam,1Story,5,5,1962,1962,Hip,CompShg,MetalSd,MetalSd,None,0.0,TA,TA,CBlock,TA,TA,No,Unf,0,Unf,0,894,894,GasA,Gd,N,SBrkr,894,0,0,894,0,0,1,0,2,1,TA,5,Typ,0,Detchd,1962.0,Unf,1,308,TA,TA,Y,0,0,0,0,0,0,0,8,2009,WD,Normal,109500,6.796823718274855,8.79497643168877,6.796823718274855,0.0,6.796823718274855,4.110873864173311,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0.0,11.603688960617083,3,3,3,3.0,3.0,1,4,47,47,47.0,47,1
871,871,872,60,RL,70.0,8750,Pave,,Reg,Lvl,AllPub,Inside,Gtl,CollgCr,Norm,Norm,1Fam,2Story,6,5,1998,1998,Gable,CompShg,VinylSd,VinylSd,BrkFace,116.0,TA,TA,PConc,Gd,TA,No,GLQ,505,Unf,0,299,804,GasA,Ex,Y,SBrkr,804,878,0,1682,0,0,2,1,3,1,Gd,7,Typ,0,Attchd,1998.0,RFn,2,523,TA,TA,Y,0,77,0,0,0,0,0,6,2010,WD,Normal,200500,7.428333194190806,9.076923258535832,6.690842277418564,6.778784897685177,5.703782474656201,4.2626798770413155,4.762173934797756,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,1,4.356708826689592,1,505,6.226536669287466,12.208574513247495,3,3,3,4.0,3.0,1,4,12,12,12.0,12,1
872,872,873,20,RL,74.0,8892,Pave,,Reg,Lvl,AllPub,Corner,Gtl,NAmes,Norm,Norm,1Fam,1Story,5,7,1953,1996,Gable,CompShg,WdShing,Wd Shng,None,0.0,Gd,TA,Stone,TA,TA,Av,Unf,0,Unf,0,105,105,GasA,Gd,Y,SBrkr,910,0,0,910,0,0,1,0,3,1,Gd,5,Typ,0,Attchd,1953.0,Unf,2,414,TA,TA,Y,196,0,150,0,0,0,0,10,2008,WD,Normal,116000,6.814542897259958,9.09301972939964,6.814542897259958,0.0,4.663439094112067,4.31748811353631,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,1,5.017279836814924,1,5.2832037287379885,0,0.0,0,0,0.0,11.661354090741,3,4,3,3.0,3.0,3,4,55,12,55.0,12,1
873,873,874,40,RL,60.0,12144,Pave,,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,5,7,1949,1950,Gable,CompShg,HdBoard,HdBoard,None,0.0,Gd,TA,CBlock,TA,TA,No,Rec,375,Unf,0,457,832,GasA,Gd,Y,SBrkr,1036,0,232,1268,0,0,1,0,3,1,TA,6,Typ,1,Attchd,1949.0,Unf,1,288,TA,TA,Y,0,28,0,0,0,0,0,9,2009,WD,Normal,133000,7.1459844677143876,9.404672841436273,6.9440872082295275,0.0,6.126869184114185,4.110873864173311,0.0,0,0.0,0,0.0,0,0.0,1,5.4510384535657,0,0.0,0,0.0,0,0.0,1,3.367295829986474,0,375,5.929589143389895,11.798111925972618,3,4,3,3.0,3.0,1,4,60,59,60.0,59,1
874,874,875,50,RM,52.0,5720,Pave,,Reg,Lvl,AllPub,Inside,Gtl,OldTown,Artery,Norm,1Fam,1.5Fin,5,6,1941,1950,Gable,CompShg,Wd Sdng,Wd Sdng,None,0.0,TA,TA,CBlock,TA,TA,No,Unf,0,Unf,0,676,676,GasA,Ex,Y,SBrkr,676,455,0,1131,0,0,1,1,3,1,TA,5,Typ,0,Detchd,1941.0,Unf,1,200,TA,TA,Y,26,0,0,0,0,0,0,8,2009,WD,Abnorml,66500,7.0317412587631285,8.651898894268529,6.517671272912275,6.1224928095143865,6.517671272912275,3.970291913552122,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,1,3.295836866004329,0,0.0,0,0,0.0,11.104972264124868,3,3,3,3.0,3.0,1,4,68,59,68.0,59,1
875,875,876,60,FV,75.0,9000,Pave,,Reg,Lvl,AllPub,Inside,Gtl,Somerst,Norm,Norm,1Fam,2Story,8,5,2007,2007,Gable,CompShg,CemntBd,CmentBd,None,0.0,Gd,TA,PConc,Gd,TA,Av,GLQ,64,Unf,0,1120,1184,GasA,Ex,Y,SBrkr,1184,1426,0,2610,0,0,2,1,4,1,Ex,11,Typ,1,BuiltIn,2007.0,Fin,2,550,TA,TA,Y,208,364,0,0,0,0,0,8,2007,New,Partial,303477,7.8674885686991285,9.105090961257085,7.077498053569231,7.2633296174768365,7.02197642307216,4.330733340286331,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,1,5.342334251964811,1,5.8998973535824915,0,64,4.174387269895637,12.623064399210183,3,4,3,4.0,3.0,3,4,0,0,0.0,0,1
876,876,877,20,RL,94.0,25286,Pave,,Reg,HLS,AllPub,Inside,Mod,Mitchel,Norm,Norm,1Fam,1Story,4,5,1963,1963,Gable,CompShg,HdBoard,Plywood,None,0.0,TA,TA,PConc,TA,TA,Gd,ALQ,633,Unf,0,431,1064,GasA,Gd,Y,SBrkr,1040,0,0,1040,1,0,1,0,3,1,TA,5,Typ,0,Attchd,1963.0,Unf,2,648,TA,TA,Y,0,0,0,0,0,0,0,1,2007,WD,Normal,132250,6.947937068614969,10.138045708665592,6.947937068614969,0.0,6.068425588244111,4.553876891600541,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,633,6.452048954437226,11.792456911128632,2,3,3,3.0,3.0,4,4,44,44,44.0,44,1
877,877,878,60,RL,74.0,8834,Pave,,Reg,Lvl,AllPub,Inside,Gtl,NridgHt,Norm,Norm,1Fam,2Story,9,5,2004,2005,Hip,CompShg,VinylSd,VinylSd,Stone,216.0,Gd,TA,PConc,Ex,TA,No,GLQ,1170,Unf,0,292,1462,GasA,Ex,Y,SBrkr,1462,762,0,2224,1,0,2,1,4,1,Ex,10,Typ,1,Attchd,2004.0,Fin,3,738,TA,TA,Y,184,0,0,0,0,0,0,6,2009,WD,Normal,350000,7.707512194600341,9.086476384753796,7.288244401020124,6.637258031284457,5.680172609017068,4.31748811353631,5.37989735354046,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,1,5.220355825078324,0,0.0,1,1170,7.065613363597717,12.765691290604371,3,4,3,5.0,3.0,1,4,5,4,5.0,4,1
878,878,879,85,RL,88.0,11782,Pave,,IR1,Lvl,AllPub,Inside,Gtl,Sawyer,Norm,Norm,1Fam,SFoyer,5,7,1961,1995,Gable,CompShg,HdBoard,HdBoard,None,0.0,TA,TA,CBlock,TA,TA,Av,ALQ,899,Unf,0,210,1109,GasA,TA,Y,SBrkr,1155,0,0,1155,1,0,1,0,3,1,Gd,6,Min2,0,Detchd,1987.0,Unf,2,576,TA,TA,Y,192,0,0,0,0,0,400,6,2010,WD,Normal,148000,7.052721049232323,9.37441309371334,7.052721049232323,0.0,5.351858133476067,4.48863636973214,0.0,1,5.993961427306569,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,1,5.262690188904886,0,0.0,0,899,6.802394763324311,11.904974309480183,3,3,3,3.0,3.0,3,3,49,15,23.0,15,1
879,879,880,20,RL,70.0,7000,Pave,,IR1,Lvl,AllPub,CulDSac,Gtl,CollgCr,Norm,Norm,1Fam,1Story,5,8,1978,2005,Gable,CompShg,VinylSd,VinylSd,BrkFace,90.0,Gd,Gd,CBlock,TA,TA,No,ALQ,646,Unf,0,218,864,GasA,Ex,Y,SBrkr,864,0,0,864,1,0,1,0,3,1,TA,6,Typ,0,Attchd,1978.0,Unf,1,336,TA,TA,Y,0,0,0,0,0,0,0,7,2009,WD,Normal,136500,6.762729506931879,8.853808274977197,6.762729506931879,0.0,5.389071729816501,4.2626798770413155,4.51085950651685,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,1,646,6.472346294500901,11.824087219587643,3,4,4,3.0,3.0,1,3,31,4,31.0,4,1
880,880,881,20,RL,60.0,7024,Pave,,Reg,Lvl,AllPub,Inside,Gtl,Edwards,Norm,Norm,1Fam,1Story,5,5,2005,2006,Gable,CompShg,VinylSd,VinylSd,None,0.0,TA,TA,PConc,Ex,Gd,No,ALQ,980,Unf,0,110,1090,GasA,Gd,Y,SBrkr,1090,0,0,1090,1,0,1,1,2,1,TA,5,Typ,0,Attchd,2005.0,Fin,2,450,TA,TA,Y,0,49,0,0,0,0,0,6,2007,WD,Normal,157000,6.994849985833071,8.857230494201946,6.994849985833071,0.0,4.709530201312334,4.110873864173311,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,1,3.912023005428146,0,980,6.8885724595653635,11.964007453736912,3,3,3,5.0,4.0,1,4,2,1,2.0,1,1
881,881,882,50,RL,44.0,13758,Pave,,IR1,Lvl,AllPub,CulDSac,Gtl,Timber,Norm,Norm,1Fam,1.5Fin,7,5,1990,1991,Gable,CompShg,HdBoard,HdBoard,BrkFace,117.0,Gd,Gd,CBlock,Gd,TA,Mn,LwQ,902,Unf,0,254,1156,GasA,Ex,Y,SBrkr,1187,530,0,1717,0,0,2,1,3,1,Gd,7,Typ,1,Attchd,1990.0,RFn,2,400,TA,TA,Y,168,36,0,0,0,0,0,4,2007,WD,Normal,187500,7.4489161025442,9.529448434427817,7.080026499922591,6.274762021241939,5.541263545158426,3.8066624897703196,4.770684624465665,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,1,5.1298987149230735,1,3.6109179126442243,1,902,6.805722553416985,12.141539457711714,3,4,4,4.0,3.0,2,3,17,16,17.0,16,1
882,882,883,60,RL,65.0,9636,Pave,,IR1,Lvl,AllPub,Corner,Gtl,Gilbert,Norm,Norm,1Fam,2Story,6,5,1992,1993,Gable,CompShg,VinylSd,VinylSd,None,0.0,TA,TA,PConc,Gd,TA,No,Unf,0,Unf,0,808,808,GasA,Gd,Y,SBrkr,808,785,0,1593,0,0,2,1,3,1,TA,7,Typ,1,BuiltIn,1993.0,RFn,2,389,TA,TA,Y,342,40,0,0,0,0,0,12,2009,WD,Normal,178000,7.374001859350161,9.173365135851288,6.695798917058491,6.666956792429207,6.695798917058491,4.189654742026425,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,1,5.8377304471659395,1,3.713572066704308,0,0,0.0,12.08954444723597,3,3,3,4.0,3.0,1,3,17,16,16.0,16,1
883,883,884,75,RL,60.0,6204,Pave,,Reg,Bnk,AllPub,Inside,Gtl,SWISU,Norm,Norm,1Fam,2.5Fin,4,5,1912,1950,Gable,CompShg,Wd Sdng,Wd Sdng,None,0.0,Gd,TA,PConc,TA,Fa,No,Unf,0,Unf,0,795,795,GasA,TA,N,SBrkr,954,795,481,2230,1,0,1,0,5,1,TA,10,Typ,0,Detchd,1997.0,Unf,1,440,TA,Gd,Y,0,188,0,0,0,0,0,3,2006,WD,Normal,118500,7.7102051944325325,8.733110697638708,6.86171134048073,6.679599185844383,6.679599185844383,4.110873864173311,0.0,0,0.0,0,0.0,0,0.0,1,6.1779441140506,0,0.0,0,0.0,0,0.0,1,5.241747015059643,0,0,0.0,11.682676678340282,3,4,3,3.0,2.0,1,4,94,56,9.0,56,1
884,884,885,20,RL,65.0,7150,Pave,,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,5,5,1967,1967,Gable,CompShg,HdBoard,HdBoard,BrkFace,60.0,TA,TA,CBlock,TA,TA,No,BLQ,432,Unf,0,460,892,GasA,TA,Y,SBrkr,892,0,0,892,0,0,1,0,3,1,TA,5,Typ,0,Attchd,1967.0,RFn,1,288,TA,TA,Y,0,0,0,0,0,0,0,7,2009,WD,Normal,100000,6.794586580876499,8.875007486048396,6.794586580876499,0.0,6.133398042996649,4.189654742026425,4.110873864173311,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,1,432,6.07073772800249,11.51293546492023,3,3,3,3.0,3.0,1,4,42,42,42.0,42,1
885,885,886,120,FV,50.0,5119,Pave,,IR1,Lvl,AllPub,CulDSac,Gtl,Somerst,Norm,Norm,TwnhsE,1Story,9,5,1999,2000,Gable,CompShg,MetalSd,MetalSd,BrkFace,60.0,Gd,TA,PConc,Ex,TA,Av,GLQ,1238,Unf,0,460,1698,GasA,Ex,Y,SBrkr,1709,0,0,1709,1,0,2,0,2,1,Gd,5,Typ,1,Attchd,1999.0,Fin,2,506,TA,TA,Y,97,65,0,0,0,0,0,1,2008,CWD,Abnorml,328900,7.444248649496705,8.540909718033554,7.444248649496705,0.0,6.133398042996649,3.9318256327243257,4.110873864173311,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,1,4.584967478670572,1,4.189654742026425,1,1238,7.122059881629142,12.70351207261035,3,4,3,5.0,3.0,3,3,9,8,9.0,8,1
886,886,887,90,RL,70.0,8393,Pave,,Reg,Lvl,AllPub,Corner,Gtl,NAmes,Norm,Norm,Duplex,1Story,5,5,1959,2005,Gable,CompShg,MetalSd,MetalSd,BrkFace,122.0,TA,TA,CBlock,TA,TA,No,LwQ,528,Unf,0,1098,1626,GasA,Ex,Y,SBrkr,1712,0,0,1712,0,0,2,0,4,2,TA,8,Typ,0,Attchd,2005.0,Fin,2,588,TA,TA,Y,272,54,0,0,0,0,0,6,2006,WD,Family,145000,7.44600149832412,9.035272443893536,7.44600149832412,0.0,7.002155954403621,4.2626798770413155,4.812184355372417,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,1,5.60947179518496,1,4.007333185232471,1,528,6.270988431858299,11.884495917930655,3,3,3,3.0,3.0,1,4,47,1,1.0,1,1
887,887,888,50,RL,59.0,16466,Pave,,IR1,Lvl,AllPub,Inside,Gtl,Edwards,Norm,Norm,1Fam,1.5Fin,5,7,1955,1955,Gable,CompShg,MetalSd,MetalSd,None,0.0,TA,Gd,PConc,TA,TA,No,Unf,0,Unf,0,816,816,GasA,TA,Y,SBrkr,872,521,0,1393,0,0,1,1,3,1,TA,8,Typ,0,Attchd,1955.0,Unf,1,300,TA,TA,Y,121,0,0,0,265,0,0,4,2008,WD,Normal,135500,7.2399325913204695,9.709113657218,6.771935555839602,6.257667587882639,6.705639094860003,4.0943445622221,0.0,0,0.0,0,0.0,0,0.0,0,0.0,1,5.583496308781699,0,0.0,1,4.804021044733257,0,0.0,0,0,0.0,11.816734299348461,3,3,4,3.0,3.0,1,3,53,53,53.0,53,1
888,888,889,20,RL,95.0,15865,Pave,,IR1,Lvl,AllPub,Inside,Mod,NAmes,Norm,Norm,1Fam,1Story,8,6,1970,1970,Flat,Tar&Grv,Wd Sdng,Wd Sdng,None,0.0,Gd,Gd,PConc,TA,Gd,Gd,ALQ,351,Rec,823,1043,2217,GasA,Ex,Y,SBrkr,2217,0,0,2217,1,0,2,0,4,1,Gd,8,Typ,1,Attchd,1970.0,Unf,2,621,TA,TA,Y,81,207,0,0,224,0,0,10,2007,WD,Normal,268000,7.704361167910313,9.671933733861948,7.704361167910313,0.0,6.950814768442584,4.564348191467836,0.0,0,0.0,0,0.0,0,0.0,0,0.0,1,5.41610040220442,0,0.0,1,4.406719247264253,1,5.337538079701318,0,1174,7.069023426578259,12.498745990829315,2,4,4,3.0,4.0,4,3,37,37,37.0,37,1
889,889,890,20,RL,128.0,12160,Pave,,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Feedr,Norm,1Fam,1Story,6,4,1953,1953,Hip,CompShg,Wd Sdng,Wd Sdng,BrkFace,90.0,TA,TA,CBlock,TA,TA,No,BLQ,1024,Unf,0,481,1505,GasA,Ex,Y,SBrkr,1505,0,0,1505,1,0,1,0,2,1,TA,6,Typ,1,Attchd,1953.0,RFn,2,505,TA,TA,Y,0,0,0,162,0,0,0,2,2009,WD,Normal,149500,7.317212408359839,9.405989388981,7.317212408359839,0.0,6.1779441140506,4.859812404361672,4.51085950651685,0,0.0,0,0.0,1,5.093750200806762,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,1,1024,6.932447891572509,11.915058360753719,3,3,3,3.0,3.0,1,4,56,56,56.0,56,1
890,890,891,50,RL,60.0,8064,Pave,,Reg,Lvl,AllPub,Corner,Gtl,NAmes,Artery,Norm,1Fam,1.5Fin,5,7,1949,2006,Gable,CompShg,MetalSd,MetalSd,None,0.0,TA,Gd,CBlock,TA,TA,Mn,Unf,0,Unf,0,672,672,GasA,Ex,Y,SBrkr,672,252,0,924,0,0,1,0,3,1,TA,6,Typ,1,Detchd,2003.0,Unf,2,576,TA,TA,Y,0,0,0,0,0,0,2000,7,2007,WD,Normal,122900,6.829793737512425,8.99528899055931,6.511745329644728,5.53338948872752,6.511745329644728,4.110873864173311,0.0,1,7.601402334583733,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0.0,11.719134432217524,3,3,4,3.0,3.0,2,4,58,1,4.0,1,1
891,891,892,60,RL,70.0,11184,Pave,,Reg,Lvl,AllPub,Inside,Gtl,Sawyer,Norm,Norm,1Fam,2Story,6,5,1978,1978,Hip,CompShg,HdBoard,HdBoard,BrkFace,92.0,TA,TA,CBlock,TA,TA,No,LwQ,226,Rec,500,192,918,GasA,Gd,Y,SBrkr,918,765,0,1683,0,0,2,1,3,1,TA,7,Typ,1,Attchd,1978.0,RFn,2,440,TA,TA,Y,243,0,0,0,0,0,0,7,2009,WD,Normal,172500,7.428927194802272,9.32232887392423,6.823286122355687,6.641182169740591,5.262690188904886,4.2626798770413155,4.532599493153256,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,1,5.497168225293202,0,0.0,1,726,6.588926477533519,12.058158312538197,3,3,3,3.0,3.0,1,4,31,31,31.0,31,1
